1833;What are the ids and names of the web accelerators that are compatible with two or more browsers?;Каковы идентификаторы и имена веб -акселераторов, которые совместимы с двумя или более браузерами?
1834;What is the id and name of the browser that is compatible with the most web accelerators?;Каково идентификатор и название браузера, который совместим с большинством веб -акселераторов?
1835;When did the web accelerator 'CACHEbox' and browser 'Internet Explorer' become compatible?;Когда веб -ускоритель «Cachebox» и браузер «Internet Explorer» стали совместимыми?
1836;How many different kinds of clients are supported by the web clients accelerators?;Сколько различных видов клиентов поддерживаются ускорителями веб -клиентов?
1841;"Which accelerator name contains substring ""Opera""?";"Какое имя акселератора содержит подстроение ""Opera""?"
1842;Find the number of web accelerators used for each Operating system.;Найдите количество веб -акселераторов, используемых для каждой операционной системы.
1843;give me names of all compatible browsers and accelerators in the descending order of compatible year;Дайте мне названия всех совместимых браузеров и ускорителей в порядке убывания совместимого года
1844;How many wrestlers are there?;Сколько там борцов?
1845;Count the number of wrestlers.;Подсчитайте количество борцов.
1846;List the names of wrestlers in descending order of days held.;Перечислите имена борцов в порядке убывания дней.
1847;What are the names of the wrestlers, ordered descending by days held?;Как имена борцов, приказанные спуститься по дням?
1848;What is the name of the wrestler with the fewest days held?;Как называется борца с наименьшим количеством дней?
1849;Return the name of the wrestler who had the lowest number of days held.;Верните имя борца, у которого было самое низкое количество проведенных дней.
1850;"What are the distinct reigns of wrestlers whose location is not ""Tokyo,Japan"" ?";"Каковы четкие правления борцов, чье местоположение не ""Токио, Япония""?"
1851;Give the different reigns of wrestlers who are not located in Tokyo, Japan.;Дайте различные правления борцов, которые не расположены в Токио, Япония.
1852;What are the names and location of the wrestlers?;Каковы имена и расположение борцов?
1853;Give the names and locations of all wrestlers.;Дайте имена и места всех борцов.
1854;"What are the elimination moves of wrestlers whose team is ""Team Orton""?";Каковы устранение борцов, чья команда «команда Ортон»?
1855;Return the elimination movies of wrestlers on Team Orton.;Верните элиминацию фильмов борцов в команде Ортон.
1856;What are the names of wrestlers and the elimination moves?;Каковы имена борцов и движения ликвидации?
1857;Give the names of wrestlers and their elimination moves.;Дайте имена борцов и их устранение движений.
1858;List the names of wrestlers and the teams in elimination in descending order of days held.;Перечислите имена борцов и команд в устранении в порядке убывания дней.
1859;What are the names of wrestlers and their teams in elimination, ordered descending by days held?;Как имена борцов и их команд в ликвидации, приказанные спуститься по дням?
1860;List the time of elimination of the wrestlers with largest days held.;Перечислите время ликвидации борцов с самыми большими днями.
1861;What is the time of elimination for the wrestler with the most days held?;Какое время устранения для борца с наибольшим количеством дней?
1862;Show times of elimination of wrestlers with days held more than 50.;Покажите время ликвидации борцов с днями, проведенными более 50.
1863;What are the times of elimination for wrestlers with over 50 days held?;Каковы времена ликвидации для борцов с более чем 50 дней?
1864;Show different teams in eliminations and the number of eliminations from each team.;Покажите разные команды в ликвидации и количество ликвидаций из каждой команды.
1865;How many eliminations did each team have?;Сколько устранения у каждой команды?
1866;Show teams that have suffered more than three eliminations.;Шоу команды, которые пострадали более чем на три устранения.
1867;Which teams had more than 3 eliminations?;В каких командах было более 3 исключений?
1868;Show the reign and days held of wrestlers.;Покажите правление и дни, проведенные борцами.
1869;What are the reigns and days held of all wrestlers?;Каковы правления и дни всех борцов?
1870;What are the names of wrestlers days held less than 100?;Как имена дней борцов, проводящих менее 100?
1871;Return the names of wrestlers with fewer than 100 days held.;Верните имена борцов с менее чем 100 дней.
1872;Please show the most common reigns of wrestlers.;Пожалуйста, покажите наиболее распространенные правления борцов.
1873;Which reign is the most common among wrestlers?;Какое правление является наиболее распространенным среди борцов?
1874;List the locations that are shared by more than two wrestlers.;Перечислите места, которые разделяются более чем двумя борцами.
1875;Which locations are shared by more than two wrestlers?;Какие места разделяются более чем двумя борцами?
1880;What is the number of distinct teams that suffer elimination?;Какое количество отдельных команд, которые страдают от устранения?
1881;How many different teams have had eliminated wrestlers?;Сколько разных команд устранили борцов?
1882;"Show the times of elimination by ""Punk"" or ""Orton"".";Покажите «Таймс устранения», «Панк» или «Ортон».
1883;What are the times of elimination for any instances in which the elimination was done by Punk or Orton?;Каковы времена ликвидации для любых случаев, когда устранение было сделано Панком или Ортоном?
1884;How many schools are there?;Сколько там школ?
1885;Count the number of schools.;Подсчитайте количество школ.
1886;Show all school names in alphabetical order.;Показать все имена школ в алфавитном порядке.
1887;List the name, location, mascot for all schools.;Перечислите имя, местоположение, талисман для всех школ.
1888;What are the total and average enrollment of all schools?;Какова общая и средняя зачисление всех школ?
1890;List the name of the school with the smallest enrollment.;Перечислите название школы с наименьшим зачислением.
1891;Show the average, maximum, minimum enrollment of all schools.;Покажите среднее, максимальное минимальное зачисление всех школ.
1892;Show each county along with the number of schools and total enrollment in each county.;Покажите каждое округ, а также количество школ и общее количество зачислений в каждом округе.
1893;"How many donors have endowment for school named ""Glenn""?";Сколько доноров имеет пожертвование для школы под названием «Гленн»?
1894;List each donator name and the amount of endowment in descending order of the amount of endowment.;Перечислите каждое имя пожертвователя и сумму пожертвований в порядке убывания суммы пожертвований.
1899;List the amount and donor name for the largest amount of donation.;Перечислите сумму и название донора для наибольшей суммы пожертвований.
1900;How many budgets are above 3000 in year 2001 or before?;Сколько бюджетов выше 3000 в 2001 году или раньше?
1901;Count the number of budgets in year 2001 or before whose budgeted amount is greater than 3000;Подсчитайте количество бюджетов в 2001 году или до, чья бюджетная сумма превышает 3000
1902;Show each school name, its budgeted amount, and invested amount in year 2002 or after.;Покажите каждую школу название, его бюджетную сумму и инвестировала сумму в 2002 году или после.
1903;Show all donor names.;Покажите все имена доноров.
1904;How many budget record has a budget amount smaller than the invested amount?;Сколько бюджетных записей имеет сумму бюджета меньше инвестированной суммы?
1905;"What is the total budget amount for school ""Glenn"" in all years?";Какова общая сумма бюджета для школы «Гленн» за все годы?
1906;Show the names of schools with a total budget amount greater than 100 or a total endowment greater than 10.;Покажите названия школ с общей суммой бюджета, превышающей 100 или общий объем, превышающий 10.
1910;How many buildings are there?;Сколько там зданий?
1911;Show the name, street address, and number of floors for all buildings ordered by the number of floors.;Покажите название, уличный адрес и количество этажей для всех зданий, заказанных по количеству этажей.
1912;What is the name of the tallest building?;Как называется самое высокое здание?
1913;What are the average, maximum, and minimum number of floors for all buildings?;Какое среднее, максимальное и минимальное количество этажей для всех зданий?
1915;List the names of buildings with at least 200 feet of height and with at least 20 floors.;Перечислите названия зданий с высотой не менее 200 футов и не менее 20 этажей.
1926;"How many proteins are associated with an institution founded after 1880 or an institution with type ""Private""?";Сколько белков связано с учреждением, основанным после 1880 года, или учреждением с типом «частного»?
1927;Show the protein name and the institution name.;Покажите имя белка и название учреждения.
1928;How many proteins are associated with an institution in a building with at least 20 floors?;Сколько белков связано с учреждением в здании не менее 20 этажей?
1932;How many cinema do we have?;Сколько у нас кино?
1933;Count the number of cinemas.;Считайте количество кинотеатров.
1934;Show name, opening year, and capacity for each cinema.;Покажите название, год первого года и вместимость для каждого кино.
1936;What are all the locations with a cinema?;Какие места с кинотеатром?
1937;Find the distinct locations that has a cinema.;Найдите отдельные места, в которых есть кино.
1938;Show all the cinema names and opening years in descending order of opening year.;Покажите все имена кино и первые годы в порядке убывания в году первого года.
1939;What are the name and location of the cinema with the largest capacity?;Какое название и местонахождение кино с самой большой мощностью?
1940;Show the average, minimum, and maximum capacity for all the cinemas opened in year 2011 or later.;Покажите среднюю, минимальную и максимальную емкость для всех кинотеатров, открытых в 2011 году или более поздней версии.
1941;Show each location and the number of cinemas there.;Покажите каждое место и количество кинотеатров.
1942;What is the location with the most cinemas opened in year 2010 or later?;Какое место с самыми кинотеатрами открыты в 2010 году или позже?
1943;Show all the locations with at least two cinemas with capacity above 300.;Покажите все места, по крайней мере, с двумя кинотеатрами с вместимостью выше 300.
1944;Which locations have 2 or more cinemas with capacity over 300?;В каких местах есть 2 или более кинотеатров с вместимостью более 300?
1945;Show the title and director for all films.;Показать название и режиссер для всех фильмов.
1946;What are the title and director of each film?;Каковы название и режиссер каждого фильма?
1947;Show all directors.;Показать всех директоров.
1948;Who are all the directors?;Кто все директора?
1949;List all directors along with the number of films directed by each director.;Перечислите всех директоров вместе с количеством фильмов, снятых каждым режиссером.
1953;Show cinema name, film title, date, and price for each record in schedule.;Показать название кино, название фильма, дата и цену для каждой записи в графике.
1955;Show director with the largest number of show times in total.;Директор шоу с наибольшим количеством выставочных времен.
1956;Find the locations that have more than one movie theater with capacity above 300.;Найдите места, в которых есть более одного кинотеатра с возможностями более 300.
1957;In which locations are there more than one movie theater with capacity above 300?;В каких местах существует более одного кинотеатра с вместимостью более 300?
1958;How many films have the word 'Dummy' in their titles?;Сколько фильмов имеет слово «манекен» в своих названиях?
1959;Count the number of films whose title contains the word 'Dummy'.;Подсчитайте количество фильмов, название которого содержит слово «манекен».
1960;Are the customers holding coupons with amount 500 bad or good?;Клиенты держат купоны с суммой 500 плохими или хорошими?
1964;What is the id of the product that is booked for 3 times?;Что такое идентификатор продукта, который забронирован на 3 раза?
1965;What is the product description of the product booked with an amount of 102.76?;Какое описание продукта продукта забронировано с суммой 102,76?
1967;What are the names of products whose availability equals to 1?;Каковы названия продуктов, доступность которых равна 1?
1968;How many different product types are there?;Сколько существует различных типов продуктов?
1969;What are the first name, last name, and gender of all the good customers? Order by their last name.;Какое имя, фамилия и пол всех хороших клиентов? Заказ по их фамилии.
1971;What are the maximum, minimum, and average booked count for the products booked?;Какое максимальное, минимальное и среднее забронированное значение для забронированных продуктов?
1973;What are the daily hire costs for the products with substring 'Book' in its name?;Каковы ежедневные затраты на прокат продуктов с подстрокой «книга» на его названии?
1977;What are the names and descriptions of the products that are of 'Cutlery' type and have daily hire cost lower than 20?;Каковы названия и описания продуктов, которые имеют тип «столовые приборы» и имеют ежедневную стоимость найма ниже 20?
1978;How many phones are there?;Сколько там телефонов?
1979;List the names of phones in ascending order of price.;Перечислите имена телефонов в порядке возрастания цены.
1980;What are the memories and carriers of phones?;Каковы воспоминания и носители телефонов?
1981;List the distinct carriers of phones with memories bigger than 32.;Перечислите отдельные носители телефонов с воспоминаниями больше, чем 32.
1982;"Show the names of phones with carrier either ""Sprint"" or ""TMobile"".";"Покажите имена телефонов с помощью носителя ""Sprint"" или ""tmobile""."
1983;What is the carrier of the most expensive phone?;Какой перевозчик самого дорогого телефона?
1984;Show different carriers of phones together with the number of phones with each carrier.;Покажите разные носители телефонов вместе с количеством телефонов с каждым носителем.
1985;Show the most frequently used carrier of the phones.;Показать наиболее часто используемый носитель телефонов.
1987;Show the names of phones and the districts of markets they are on.;Покажите имена телефонов и районов рынков, на которых они находятся.
1988;Show the names of phones and the districts of markets they are on, in ascending order of the ranking of the market.;Покажите названия телефонов и районов рынков, на которых они находятся, в порядке возрастания в рейтинге рынка.
1989;Show the names of phones that are on market with number of shops greater than 50.;Покажите названия телефонов, которые находятся на рынке с количеством магазинов более 50.
1990;For each phone, show its names and total number of stocks.;Для каждого телефона покажите его имена и общее количество акций.
1991;Show the names of phones that have total number of stocks bigger than 2000, in descending order of the total number of stocks.;Покажите названия телефонов, которые имеют общее количество акций, превышающих 2000 года, в порядке убывания общего количества акций.
2013;Show gas station id, location, and manager_name for all gas stations ordered by open year.;Показать идентификатор заправочной станции, местоположение и Manager_name для всех заправочных станций, заказанных в открытом году.
2014;What are the gas station ids, locations, and manager names for the gas stations ordered by opening year?;Какие идентификаторы заправочной станции, местоположения и имена менеджеров для заправочных станций заказаны в год первого года?
2015;How many gas station are opened between 2000 and 2005?;Сколько заправочной станции открывается в период с 2000 по 2005 год?
2016;What is the total number of gas stations that opened between 2000 and 2005?;Какое общее количество заправочных станций открылось в период с 2000 по 2005 год?
2017;Show all locations and the number of gas stations in each location ordered by the count.;Покажите все места и количество заправочных станций в каждом месте, заказанном подсчетом.
2018;For each location, how many gas stations are there in order?;Для каждого места, сколько заправочных станций в порядке?
2027;Show the manager name for gas stations belonging to the ExxonMobil company.;Показать имя менеджера для заправочных станций, принадлежащих компании ExxonMobil.
2028;What are the names of the managers for gas stations that are operated by the ExxonMobil company?;Как названия менеджеров для заправочных станций, которые эксплуатируются компанией ExxonMobil?
2029;Show all locations where a gas station for company with market value greater than 100 is located.;Покажите все места, где находится заправка для компании с рыночной стоимостью более 100.
2030;What are the locations that have gas stations owned by a company with a market value greater than 100?;Какие места, где есть заправочные станции, принадлежащие компании с рыночной стоимостью более 100?
2031;Show the manager name with most number of gas stations opened after 2000.;Покажите имя менеджера с большим количеством заправочных станций, открытых после 2000 года.
2032;What is the name of the manager with the most gas stations that opened after 2000?;Как называется менеджера с наибольшим количеством заправочных станций, которые открылись после 2000 года?
2033;order all gas station locations by the opening year.;Закажите все местоположения заправочной станции к первым году.
2034;What are the locations of all the gas stations ordered by opening year?;Каковы местоположения всех заправочных станций, заказанных в год первого года?
2037;find the location and Representative name of the gas stations owned by the companies with top 3 Asset amounts.;Найдите местоположение и представительное название газовых станций, принадлежащих компаниям с 3 лучшими суммами активов.
2038;What are the locations and representatives' names of the gas stations owned by the companies with the 3 largest amounts of assets?;Каковы места и названия представителей газовых станций, принадлежащих компаниям с 3 крупнейшими объемами активов?
2039;How many regions do we have?;Сколько у нас регионов?
2040;Count the number of regions.;Подсчитайте количество регионов.
2043;How many parties do we have?;Сколько у нас вечеринок?
2044;Count the number of different parties.;Подсчитайте количество разных сторон.
2045;Show the ministers and the time they took and left office, listed by the time they left office.;Покажите министрам и время, когда они входили и покинули свой офис, указанный к тому времени, когда они покинули свой офис.
2046;Who are the ministers, when did they take office, and when did they leave office, ordered by when they left office?;Кто такие министры, когда они вступили в должность, и когда они покинули свой пост, заказанный, когда покинули офис?
2047;Show the minister who took office after 1961 or before 1959.;Покажите министру, который вступил в должность после 1961 года или до 1959 года.
2048;Who are the ministers who took office after 1961 or before 1959?;Кто такие министры, которые вступили в должность после 1961 года или до 1959 года?
2049;Show all ministers who do not belong to Progress Party.;Покажите всем министрам, которые не принадлежат к вечеринке прогресса.
2050;Which ministers are not a part of the Progress Party?;Какие министры не являются частью партии прогресса?
2051;Show all ministers and parties they belong to in descending order of the time they took office.;Покажите все министры и вечеринки, к которым они принадлежат в порядке убывания времени, когда они вступили в должность.
2052;Who are the ministers and what parties do they belong to, listed descending by the times they took office?;Кто такие министры и какие стороны они принадлежат, перечисленные с нисходящим временем, когда они вступили в должность?
2053;Return the minister who left office at the latest time.;Вернитесь министра, который покинул пост в то время.
2054;Which minister left office the latest?;Какой министр покинул пост последнего?
2055;List member names and their party names.;Список имен участников и имена их партий.
2056;What are the names of members and their corresponding parties?;Каковы имена членов и их соответствующие стороны?
2061;Show all party names and their region names.;Покажите все имена вечеринок и имена их региона.
2062;What are the names of parties and their respective regions?;Каковы имена партий и их соответствующих регионов?
2067;Show member names that are not in the Progress Party.;Показать имена участников, которые не находятся в партии прогресса.
2068;Which member names corresponding to members who are not in the Progress Party?;Какие имена участников соответствуют членам, которые не находятся в стороне прогресса?
2069;How many party events do we have?;Сколько у нас вечерительных мероприятий?
2070;Count the number of party events.;Подсчитайте количество вечеринок.
2079;find the event names that have more than 2 records.;Найдите имена событий, которые имеют более 2 записей.
2080;Which event names were used more than twice for party events?;Какие названия событий использовались более чем дважды для вечеринок?
2081;How many Annual Meeting events happened in the United Kingdom region?;Сколько ежегодных мероприятий собрания произошло в регионе Великобритании?
2082;Count the number of Annual Meeting events that took place in the region of the United Kingdom.;Подсчитайте количество ежегодных мероприятий, которые происходили в регионе Соединенного Королевства.
2083;How many pilots are there?;Сколько там пилотов?
2084;List the names of pilots in ascending order of rank.;Перечислите имена пилотов в порядке возрастания.
2085;What are the positions and teams of pilots?;Каковы позиции и команды пилотов?
2086;List the distinct positions of pilots older than 30.;Перечислите отдельные позиции пилотов старше 30 лет.
2087;"Show the names of pilots from team ""Bradley"" or ""Fordham"".";Покажите имена пилотов из команды «Брэдли» или «Фордхэм».
2088;What is the joined year of the pilot of the highest rank?;Каков объединенный год пилота самого высокого звания?
2089;What are the different nationalities of pilots? Show each nationality and the number of pilots of each nationality.;Каковы различные национальности пилотов? Покажите каждую национальность и количество пилотов каждого национальности.
2090;Show the most common nationality of pilots.;Покажите наиболее распространенную национальность пилотов.
2092;Show the names of pilots and models of aircrafts they have flied with.;Покажите имена пилотов и модели самолетов, с которыми они столкнулись.
2093;Show the names of pilots and fleet series of the aircrafts they have flied with in ascending order of the rank of the pilot.;Покажите имена пилотов и серии флотов самолетов, с которыми они столкнулись в порядке возрастания пилота.
2094;Show the fleet series of the aircrafts flied by pilots younger than 34;Покажите серию флота самолетов, пролеченных пилотами моложе 34
2095;Show the names of pilots and the number of records they have.;Покажите имена пилотов и количество записей, которые у них есть.
2096;Show names of pilots that have more than one record.;Показывают имена пилотов, у которых есть более одной записи.
2131;List all department names ordered by their starting date.;Перечислите все имена департаментов, заказанные в дате их начала.
2132;find all dependent names who have a spouse relation with some employee.;Найдите все зависимые имена, которые имеют отношение супруга с некоторым сотрудником.
2133;how many female dependents are there?;Сколько там женских иждивенцев?
2134;Find the names of departments that are located in Houston.;Найдите имена отделов, которые расположены в Хьюстоне.
2135;Return the first names and last names of employees who earn more than 30000 in salary.;Верните первые имена и фамилии сотрудников, которые зарабатывают более 30000 за зарплату.
2136;Find the number of employees of each gender whose salary is lower than 50000.;Найдите количество сотрудников каждого пола, зарплата которого ниже 50000.
2137;list the first and last names, and the addresses of all employees in the ascending order of their birth date.;Перечислите первые и фамилии, а также адреса всех сотрудников в порядке возрастания их даты рождения.
2140;How many events have each participants attended? List the participant id, type and the number.;Сколько мероприятий посещали каждый участник? Перечислите идентификатор участника, тип и номер.
2141;What are all the the participant ids, type code and details?;Каковы все идентификаторы участников, код типа и детали?
2142;How many participants belong to the type 'Organizer'?;Сколько участников принадлежат к типовому организатору?
2143;List the type of the services in alphabetical order.;Перечислите тип услуг в алфавитном порядке.
2145;How many events had participants whose details had the substring 'Dr.';Сколько мероприятий проводило участников, чьи детали имели подстроение «доктор»
2146;What is the most common participant type?;Какой самый распространенный тип участника?
2152;What are all the distinct participant ids who attended any events?;Какие идентификаторы участников, которые посещали какие -либо мероприятия?
2153;What is the name of the race held most recently?;Как называется гонка совсем недавно?
2154;What is the name of the race that occurred most recently?;Как называется гонка, которая произошла совсем недавно?
2155;What is the name and date of the most recent race?;Как называется и дата самой последней гонки?
2156;What is the name and date of the race that occurred most recently?;Какое имя и дата гонки произошли в последнее время?
2157;Find the names of all races held in 2017.;Найдите имена всех гонок, проведенных в 2017 году.
2158;What are the names of all the races that occurred in the year 2017?;Как называются все расы, которые произошли в 2017 году?
2159;Find the distinct names of all races held between 2014 and 2017?;Найти отличные имена всех рас, проведенных между 2014 и 2017 годами?
2160;What are the unique names of all race held between 2014 and 2017?;Каковы уникальные имена всех гонок между 2014 и 2017 годами?
2161;List the forename and surname of all distinct drivers who once had laptime less than 93000 milliseconds?;Перечислите имя и фамилия всех различных водителей, у которых когда -то было ночное время менее 93000 миллисекунд?
2162;What are the forenames and surnames of all unique drivers who had a lap time of less than 93000 milliseconds?;Каковы имена и фамилии всех уникальных водителей, у которых было время круга менее 93000 миллисекунд?
2163;Find all the distinct id and nationality of drivers who have had laptime more than 100000 milliseconds?;Найдите все отчетливое удостоверение личности и национальности водителей, у которых было новое время более 100000 миллисекунд?
2164;What are the different driver ids and nationalities of all drivers who had a laptime of more than 100000 milliseconds?;Каковы различные идентификаторы водителя и национальности всех водителей, у которых было новое время более 100000 миллисекунд?
2165;What are the forename and surname of the driver who has the smallest laptime?;Какое имя и фамилия водителя, у которого наименьшее ночное время?
2166;What is the forename and surname of the driver with the shortest laptime?;Какое имя и фамилия водителя с самого короткого номера?
2167;What is the id and family name of the driver who has the longest laptime?;Какова идентификация и фамилия водителя, у которого самое длинное новое время?
2168;What is the id and last name of the driver with the longest laptime?;Какова идентификатор и фамилия водителя с самым длинным но нами?
2175;Give me a list of names and years of races that had any driver whose forename is Lewis?;Дайте мне список имен и годов годов, в которых был водитель, чье правление - Льюис?
2176;What are the names and years of all races that had a driver with the last name Lewis?;Какие имена и годы всех рас, у которых был водитель с фамилией Льюис?
2177;Find the forename and surname of drivers whose nationality is German?;Найдите передвижение и фамилию водителей, чье национальность немецкая?
2178;What is the first and last name of all the German drivers?;Как первое и фамилия всех немецких водителей?
2183;Find all the forenames of distinct drivers who was in position 1 as standing and won?;Найдите все передвижения отдельных водителей, которые были в позиции 1 в качестве стоящего и выигравшего?
2184;What are all the different first names of the drivers who are in position as standing and won?;Каковы все разные имена водителей, которые находятся в положении в качестве стоящих и выигранных?
2185;Find all the forenames of distinct drivers who won in position 1 as driver standing and had more than 20 points?;Найдите все передвижения от разных водителей, которые выиграли в позиции 1 в качестве водителя, стоящего и имели более 20 очков?
2186;What are the first names of the different drivers who won in position 1 as driver standing and had more than 20 points?;Каковы первые имена разных водителей, которые выиграли в позиции 1 в качестве водителя, стоящего и имели более 20 очков?
2187;What are the numbers of constructors for different nationalities?;Каковы количество конструкторов для разных национальностей?
2188;For each nationality, how many different constructors are there?;Для каждой национальности, сколько существует различных конструкторов?
2189;What are the numbers of races for each constructor id?;Каковы количество гонок для каждого идентификатора конструктора?
2190;For each constructor id, how many races are there?;Для каждого идентификатора конструктора, сколько гонок?
2191;What are the names of races that were held after 2017 and the circuits were in the country of Spain?;Как имена гонок, которые были проведены после 2017 года, а трассы были в стране Испании?
2192;What are the names of the races held after 2017 in Spain?;Как имена гонок, проводимых после 2017 года в Испании?
2193;What are the unique names of races that held after 2000 and the circuits were in Spain?;Каковы уникальные имена гонок, которые проводились после 2000 года, а схемы были в Испании?
2194;What are the names of all races held after 2000 in Spain?;Как имена всех гонок, проводимых после 2000 года в Испании?
2199;List the forenames of all distinct drivers in alphabetical order?;Перечислите передвижения всех различных драйверов в алфавитном порядке?
2200;What are the first names of all the different drivers in alphabetical order?;Каковы первые имена всех разных драйверов в алфавитном порядке?
2201;List the names of all distinct races in reversed  lexicographic order?;Перечислите названия всех отдельных рас в обратном лексикографическом порядке?
2202;What are the different names of all the races in reverse alphabetical order?;Как разные имена всех рас в обратном алфавитном порядке?
2203;What are the names of races held between 2009 and 2011?;Как имена гонок, которые проводятся между 2009 и 2011 годами?
2204;What are the names of all races held between 2009 and 2011?;Как имена всех рас, проводящих между 2009 и 2011 годами?
2205;What are the names of races held after 12:00:00 or before 09:00:00?;Как имена гонок, проведенных после 12:00:00 или до 09:00:00?
2206;What are the names of all races that occurred after 12:00:00 or before 09:00:00?;Как имена всех рас, которые произошли после 12:00:00 или до 09:00:00?
2207;What are the drivers' first, last names and id who had more than 8 pit stops or participated in more than 5 race results?;Каковы первые водители, фамилии и удостоверение личности, у которых было более 8 пит -стоп или участвовал в более чем 5 результатах гонки?
2208;What are the drivers' first names,last names, and ids for all those that had more than 8 stops or participated in more than 5 races?;Каковы имена водителей, фамилии и удостоверения личности для всех, у которых было более 8 остановок или участвовало в более чем 5 гонках?
2211;What is the id and last name of the driver who participated in the most races after 2010?;Что такое идентификатор и фамилия водителя, который участвовал в большинстве гонок после 2010 года?
2212;What is the id and last name of the driver who participated in the most races after 2010?;Что такое идентификатор и фамилия водителя, который участвовал в большинстве гонок после 2010 года?
