0;SELECT count(*) FROM head WHERE age  >  56;ВЫБРАТЬ КОЛИЧЕСТВО(*) ИЗ справочник.руководители ГДЕ возраст > 56
2727;SELECT T3.name FROM affected_region AS T1 JOIN region AS T2 ON T1.region_id  =  T2.region_id JOIN storm AS T3 ON T1.storm_id  =  T3.storm_id WHERE T2.region_name  =  'Denmark';"ВЫБРАТЬ T3.наименование ИЗ регистрсведений.пораженныерегионы КАК T1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.регионы КАК T2 ПО T1.регион = T2.ссылка ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.штормы КАК T3 ПО T1.шторм = T3.ссылка ГДЕ T2.наименование = ""Denmark"""
2728;SELECT T1.region_name FROM region AS T1 JOIN affected_region AS T2 ON T1.region_id = T2.region_id GROUP BY T1.region_id HAVING count(*)  >=  2;ВЫБРАТЬ T1.наименование ИЗ справочник.регионы КАК T1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.пораженныерегионы КАК T2 ПО T1.ссылка = T2.регион СГРУППИРОВАТЬ ПО T1.ссылка ИМЕЮЩИЕ КОЛИЧЕСТВО(*) >= 2
2729;SELECT T1.region_name FROM region AS T1 JOIN affected_region AS T2 ON T1.region_id = T2.region_id GROUP BY T1.region_id HAVING count(*)  >=  2;ВЫБРАТЬ T1.наименование ИЗ справочник.регионы КАК T1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.пораженныерегионы КАК T2 ПО T1.ссылка = T2.регион СГРУППИРОВАТЬ ПО T1.ссылка ИМЕЮЩИЕ КОЛИЧЕСТВО(*) >= 2
2730;SELECT T2.region_name FROM affected_region AS T1 JOIN region AS T2 ON T1.region_id  =  T2.region_id JOIN storm AS T3 ON T1.storm_id  =  T3.storm_id ORDER BY T3.Number_Deaths DESC LIMIT 1;ВЫБРАТЬ ПЕРВЫЕ 1 T2.наименование ИЗ регистрсведений.пораженныерегионы КАК T1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.регионы КАК T2 ПО T1.регион = T2.ссылка ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.штормы КАК T3 ПО T1.шторм = T3.ссылка УПОРЯДОЧИТЬ ПО T3.количествопогибших УБЫВ
2731;SELECT T2.region_name FROM affected_region AS T1 JOIN region AS T2 ON T1.region_id  =  T2.region_id JOIN storm AS T3 ON T1.storm_id  =  T3.storm_id ORDER BY T3.Number_Deaths DESC LIMIT 1;ВЫБРАТЬ ПЕРВЫЕ 1 T2.наименование ИЗ регистрсведений.пораженныерегионы КАК T1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.регионы КАК T2 ПО T1.регион = T2.ссылка ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.штормы КАК T3 ПО T1.шторм = T3.ссылка УПОРЯДОЧИТЬ ПО T3.количествопогибших УБЫВ
2734;SELECT count(*) FROM county;ВЫБРАТЬ КОЛИЧЕСТВО(*) ИЗ справочник.округа
2735;SELECT count(*) FROM county;ВЫБРАТЬ КОЛИЧЕСТВО(*) ИЗ справочник.округа
2736;SELECT County_name ,  Population FROM county;ВЫБРАТЬ наименование , население ИЗ справочник.округа
2737;SELECT County_name ,  Population FROM county;ВЫБРАТЬ наименование , население ИЗ справочник.округа
2738;SELECT avg(Population) FROM county;ВЫБРАТЬ СРЕДНЕЕ(население) ИЗ справочник.округа
2739;SELECT avg(Population) FROM county;ВЫБРАТЬ СРЕДНЕЕ(население) ИЗ справочник.округа
2740;SELECT max(Population) ,  min(Population) FROM county;ВЫБРАТЬ МАКСИМУМ(население) , МИНИМУМ(население) ИЗ справочник.округа
2741;SELECT max(Population) ,  min(Population) FROM county;ВЫБРАТЬ МАКСИМУМ(население) , МИНИМУМ(население) ИЗ справочник.округа
2742;SELECT DISTINCT District FROM election;ВЫБРАТЬ РАЗЛИЧНЫЕ округ ИЗ регистрсведений.выборы
2743;SELECT DISTINCT District FROM election;ВЫБРАТЬ РАЗЛИЧНЫЕ округ ИЗ регистрсведений.выборы
2744;"SELECT Zip_code FROM county WHERE County_name  =  ""Howard""";"ВЫБРАТЬ почтовыйиндекс ИЗ справочник.округа ГДЕ наименование = ""Howard"""
2745;"SELECT Zip_code FROM county WHERE County_name  =  ""Howard""";"ВЫБРАТЬ почтовыйиндекс ИЗ справочник.округа ГДЕ наименование = ""Howard"""
2746;SELECT Delegate FROM election WHERE District  =  1;ВЫБРАТЬ делегат ИЗ регистрсведений.выборы ГДЕ округ = 1
2747;SELECT Delegate FROM election WHERE District  =  1;ВЫБРАТЬ делегат ИЗ регистрсведений.выборы ГДЕ округ = 1
2748;SELECT Delegate ,  Committee FROM election;ВЫБРАТЬ делегат , комитет ИЗ регистрсведений.выборы
2749;SELECT Delegate ,  Committee FROM election;ВЫБРАТЬ делегат , комитет ИЗ регистрсведений.выборы
2756;SELECT * FROM election;ВЫБРАТЬ * ИЗ регистрсведений.выборы
2757;SELECT * FROM election;ВЫБРАТЬ * ИЗ регистрсведений.выборы
2758;SELECT T2.Delegate ,  T1.County_name FROM county AS T1 JOIN election AS T2 ON T1.County_id  =  T2.District;ВЫБРАТЬ T2.делегат , T1.наименование ИЗ справочник.округа КАК T1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.выборы КАК T2 ПО T1.ссылка = T2.округ
2759;SELECT T2.Delegate ,  T1.County_name FROM county AS T1 JOIN election AS T2 ON T1.County_id  =  T2.District;ВЫБРАТЬ T2.делегат , T1.наименование ИЗ справочник.округа КАК T1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.выборы КАК T2 ПО T1.ссылка = T2.округ
2760;SELECT T2.Delegate FROM county AS T1 JOIN election AS T2 ON T1.County_id  =  T2.District WHERE T1.Population  <  100000;ВЫБРАТЬ T2.делегат ИЗ справочник.округа КАК T1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.выборы КАК T2 ПО T1.ссылка = T2.округ ГДЕ T1.население < 100000
2761;SELECT T2.Delegate FROM county AS T1 JOIN election AS T2 ON T1.County_id  =  T2.District WHERE T1.Population  <  100000;ВЫБРАТЬ T2.делегат ИЗ справочник.округа КАК T1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.выборы КАК T2 ПО T1.ссылка = T2.округ ГДЕ T1.население < 100000
2762;SELECT count(DISTINCT T2.Delegate) FROM county AS T1 JOIN election AS T2 ON T1.County_id  =  T2.District WHERE T1.Population  >  50000;ВЫБРАТЬ КОЛИЧЕСТВО(РАЗЛИЧНЫЕ T2.делегат) ИЗ справочник.округа КАК T1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.выборы КАК T2 ПО T1.ссылка = T2.округ ГДЕ T1.население > 50000
2763;SELECT count(DISTINCT T2.Delegate) FROM county AS T1 JOIN election AS T2 ON T1.County_id  =  T2.District WHERE T1.Population  >  50000;ВЫБРАТЬ КОЛИЧЕСТВО(РАЗЛИЧНЫЕ T2.делегат) ИЗ справочник.округа КАК T1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.выборы КАК T2 ПО T1.ссылка = T2.округ ГДЕ T1.население > 50000
2764;"SELECT T1.County_name FROM county AS T1 JOIN election AS T2 ON T1.County_id  =  T2.District WHERE T2.Committee  =  ""Appropriations""";"ВЫБРАТЬ T1.наименование ИЗ справочник.округа КАК T1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.выборы КАК T2 ПО T1.ссылка = T2.округ ГДЕ T2.комитет = ""Appropriations"""
2765;"SELECT T1.County_name FROM county AS T1 JOIN election AS T2 ON T1.County_id  =  T2.District WHERE T2.Committee  =  ""Appropriations""";"ВЫБРАТЬ T1.наименование ИЗ справочник.округа КАК T1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.выборы КАК T2 ПО T1.ссылка = T2.округ ГДЕ T2.комитет = ""Appropriations"""
2766;SELECT T1.Delegate ,  T2.Party FROM election AS T1 JOIN party AS T2 ON T1.Party  =  T2.Party_ID;ВЫБРАТЬ T1.делегат , T2.наименованиепартии ИЗ регистрсведений.выборы КАК T1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.партии КАК T2 ПО T1.партия = T2.ссылка
2767;SELECT T1.Delegate ,  T2.Party FROM election AS T1 JOIN party AS T2 ON T1.Party  =  T2.Party_ID;ВЫБРАТЬ T1.делегат , T2.наименованиепартии ИЗ регистрсведений.выборы КАК T1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.партии КАК T2 ПО T1.партия = T2.ссылка
2768;SELECT T2.Governor FROM election AS T1 JOIN party AS T2 ON T1.Party  =  T2.Party_ID WHERE T1.District  =  1;ВЫБРАТЬ T2.губернатор ИЗ регистрсведений.выборы КАК T1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.партии КАК T2 ПО T1.партия = T2.ссылка ГДЕ T1.округ = 1
2769;SELECT T2.Governor FROM election AS T1 JOIN party AS T2 ON T1.Party  =  T2.Party_ID WHERE T1.District  =  1;ВЫБРАТЬ T2.губернатор ИЗ регистрсведений.выборы КАК T1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.партии КАК T2 ПО T1.партия = T2.ссылка ГДЕ T1.округ = 1
2770;SELECT T2.Comptroller FROM election AS T1 JOIN party AS T2 ON T1.Party  =  T2.Party_ID WHERE T1.District  =  1 OR T1.District  =  2;ВЫБРАТЬ T2.контролер ИЗ регистрсведений.выборы КАК T1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.партии КАК T2 ПО T1.партия = T2.ссылка ГДЕ T1.округ = 1 ИЛИ T1.округ = 2
2771;SELECT T2.Comptroller FROM election AS T1 JOIN party AS T2 ON T1.Party  =  T2.Party_ID WHERE T1.District  =  1 OR T1.District  =  2;ВЫБРАТЬ T2.контролер ИЗ регистрсведений.выборы КАК T1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.партии КАК T2 ПО T1.партия = T2.ссылка ГДЕ T1.округ = 1 ИЛИ T1.округ = 2
2772;"SELECT T1.Committee FROM election AS T1 JOIN party AS T2 ON T1.Party  =  T2.Party_ID WHERE T2.Party  =  ""Democratic""";"ВЫБРАТЬ T1.комитет ИЗ регистрсведений.выборы КАК T1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.партии КАК T2 ПО T1.партия = T2.ссылка ГДЕ T2.наименованиепартии = ""Democratic"""
2773;"SELECT T1.Committee FROM election AS T1 JOIN party AS T2 ON T1.Party  =  T2.Party_ID WHERE T2.Party  =  ""Democratic""";"ВЫБРАТЬ T1.комитет ИЗ регистрсведений.выборы КАК T1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.партии КАК T2 ПО T1.партия = T2.ссылка ГДЕ T2.наименованиепартии = ""Democratic"""
2774;SELECT T1.County_name ,  COUNT(*) FROM county AS T1 JOIN election AS T2 ON T1.County_id  =  T2.District GROUP BY T1.County_id;ВЫБРАТЬ T1.наименование , КОЛИЧЕСТВО(*) ИЗ справочник.округа КАК T1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.выборы КАК T2 ПО T1.ссылка = T2.округ СГРУППИРОВАТЬ ПО T1.ссылка
2775;SELECT T1.County_name ,  COUNT(*) FROM county AS T1 JOIN election AS T2 ON T1.County_id  =  T2.District GROUP BY T1.County_id;ВЫБРАТЬ T1.наименование , КОЛИЧЕСТВО(*) ИЗ справочник.округа КАК T1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.выборы КАК T2 ПО T1.ссылка = T2.округ СГРУППИРОВАТЬ ПО T1.ссылка
2778;SELECT County_name FROM county ORDER BY Population ASC;ВЫБРАТЬ наименование ИЗ справочник.округа УПОРЯДОЧИТЬ ПО население ВОЗР
2779;SELECT County_name FROM county ORDER BY Population ASC;ВЫБРАТЬ наименование ИЗ справочник.округа УПОРЯДОЧИТЬ ПО население ВОЗР
2780;SELECT County_name FROM county ORDER BY County_name DESC;ВЫБРАТЬ наименование ИЗ справочник.округа УПОРЯДОЧИТЬ ПО наименование УБЫВ
2781;SELECT County_name FROM county ORDER BY County_name DESC;ВЫБРАТЬ наименование ИЗ справочник.округа УПОРЯДОЧИТЬ ПО наименование УБЫВ
2782;SELECT County_name FROM county ORDER BY Population DESC LIMIT 1;ВЫБРАТЬ ПЕРВЫЕ 1 наименование ИЗ справочник.округа УПОРЯДОЧИТЬ ПО население УБЫВ
2783;SELECT County_name FROM county ORDER BY Population DESC LIMIT 1;ВЫБРАТЬ ПЕРВЫЕ 1 наименование ИЗ справочник.округа УПОРЯДОЧИТЬ ПО население УБЫВ
2784;SELECT County_name FROM county ORDER BY Population ASC LIMIT 3;ВЫБРАТЬ ПЕРВЫЕ 3 наименование ИЗ справочник.округа УПОРЯДОЧИТЬ ПО население ВОЗР
2785;SELECT County_name FROM county ORDER BY Population ASC LIMIT 3;ВЫБРАТЬ ПЕРВЫЕ 3 наименование ИЗ справочник.округа УПОРЯДОЧИТЬ ПО население ВОЗР
2786;SELECT T1.County_name FROM county AS T1 JOIN election AS T2 ON T1.County_id  =  T2.District GROUP BY T1.County_id HAVING COUNT(*)  >=  2;ВЫБРАТЬ T1.наименование ИЗ справочник.округа КАК T1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.выборы КАК T2 ПО T1.ссылка = T2.округ СГРУППИРОВАТЬ ПО T1.ссылка ИМЕЮЩИЕ КОЛИЧЕСТВО(*) >= 2
2787;SELECT T1.County_name FROM county AS T1 JOIN election AS T2 ON T1.County_id  =  T2.District GROUP BY T1.County_id HAVING COUNT(*)  >=  2;ВЫБРАТЬ T1.наименование ИЗ справочник.округа КАК T1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.выборы КАК T2 ПО T1.ссылка = T2.округ СГРУППИРОВАТЬ ПО T1.ссылка ИМЕЮЩИЕ КОЛИЧЕСТВО(*) >= 2
2802;SELECT count(*) FROM journalist;ВЫБРАТЬ КОЛИЧЕСТВО(*) ИЗ справочник.журналисты
2803;SELECT Name FROM journalist ORDER BY Years_working ASC;ВЫБРАТЬ наименование ИЗ справочник.журналисты УПОРЯДОЧИТЬ ПО стажработы ВОЗР
2804;SELECT Nationality ,  Age FROM journalist;ВЫБРАТЬ национальность , возраст ИЗ справочник.журналисты
2805;"SELECT Name FROM journalist WHERE Nationality  =  ""England"" OR Nationality  =  ""Wales""";"ВЫБРАТЬ наименование ИЗ справочник.журналисты ГДЕ национальность = ""England"" ИЛИ национальность = ""Wales"""
2806;SELECT avg(Years_working) FROM journalist;ВЫБРАТЬ СРЕДНЕЕ(стажработы) ИЗ справочник.журналисты
2807;SELECT Nationality FROM journalist ORDER BY Years_working DESC LIMIT 1;ВЫБРАТЬ ПЕРВЫЕ 1 национальность ИЗ справочник.журналисты УПОРЯДОЧИТЬ ПО стажработы УБЫВ
2808;SELECT Nationality ,  COUNT(*) FROM journalist GROUP BY Nationality;ВЫБРАТЬ национальность , КОЛИЧЕСТВО(*) ИЗ справочник.журналисты СГРУППИРОВАТЬ ПО национальность
2809;SELECT Nationality FROM journalist GROUP BY Nationality ORDER BY COUNT(*) DESC LIMIT 1;ВЫБРАТЬ ПЕРВЫЕ 1 национальность ИЗ справочник.журналисты СГРУППИРОВАТЬ ПО национальность УПОРЯДОЧИТЬ ПО КОЛИЧЕСТВО(*) УБЫВ
2811;SELECT Date ,  Name ,  venue FROM event ORDER BY Event_Attendance DESC;ВЫБРАТЬ дата , наименование , местопроведения ИЗ справочник.события УПОРЯДОЧИТЬ ПО посещаемость УБЫВ
2812;SELECT T3.Name ,  T2.Date FROM news_report AS T1 JOIN event AS T2 ON T1.Event_ID  =  T2.Event_ID JOIN journalist AS T3 ON T1.journalist_ID  =  T3.journalist_ID;ВЫБРАТЬ T3.наименование , T2.дата ИЗ регистрсведений.репортажи КАК T1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.события КАК T2 ПО T1.событие = T2.ссылка ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.журналисты КАК T3 ПО T1.журналист = T3.ссылка
2813;SELECT T3.Name ,  T2.Name FROM news_report AS T1 JOIN event AS T2 ON T1.Event_ID  =  T2.Event_ID JOIN journalist AS T3 ON T1.journalist_ID  =  T3.journalist_ID ORDER BY T2.Event_Attendance ASC;ВЫБРАТЬ T3.наименование , T2.наименование ИЗ регистрсведений.репортажи КАК T1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.события КАК T2 ПО T1.событие = T2.ссылка ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.журналисты КАК T3 ПО T1.журналист = T3.ссылка УПОРЯДОЧИТЬ ПО T2.посещаемость ВОЗР
2814;SELECT T3.Name ,  COUNT(*) FROM news_report AS T1 JOIN event AS T2 ON T1.Event_ID  =  T2.Event_ID JOIN journalist AS T3 ON T1.journalist_ID  =  T3.journalist_ID GROUP BY T3.Name;ВЫБРАТЬ T3.наименование , КОЛИЧЕСТВО(*) ИЗ регистрсведений.репортажи КАК T1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.события КАК T2 ПО T1.событие = T2.ссылка ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.журналисты КАК T3 ПО T1.журналист = T3.ссылка СГРУППИРОВАТЬ ПО T3.наименование
2815;SELECT T3.Name FROM news_report AS T1 JOIN event AS T2 ON T1.Event_ID  =  T2.Event_ID JOIN journalist AS T3 ON T1.journalist_ID  =  T3.journalist_ID GROUP BY T3.Name HAVING COUNT(*)  >  1;ВЫБРАТЬ T3.наименование ИЗ регистрсведений.репортажи КАК T1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.события КАК T2 ПО T1.событие = T2.ссылка ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.журналисты КАК T3 ПО T1.журналист = T3.ссылка СГРУППИРОВАТЬ ПО T3.наименование ИМЕЮЩИЕ КОЛИЧЕСТВО(*) > 1
2817;SELECT avg(Event_Attendance) ,  max(Event_Attendance) FROM event;ВЫБРАТЬ СРЕДНЕЕ(посещаемость) , МАКСИМУМ(посещаемость) ИЗ справочник.события
2819;SELECT venue ,  name FROM event ORDER BY Event_Attendance DESC LIMIT 2;ВЫБРАТЬ ПЕРВЫЕ 2 местопроведения , наименование ИЗ справочник.события УПОРЯДОЧИТЬ ПО посещаемость УБЫВ
2844;SELECT count(*) FROM customers;ВЫБРАТЬ КОЛИЧЕСТВО(*) ИЗ справочник.клиенты
2845;SELECT count(DISTINCT payment_method) FROM customers;ВЫБРАТЬ КОЛИЧЕСТВО(РАЗЛИЧНЫЕ способоплаты) ИЗ справочник.клиенты
2846;SELECT truck_details FROM trucks ORDER BY truck_licence_number;ВЫБРАТЬ описание ИЗ справочник.грузовики УПОРЯДОЧИТЬ ПО номерлицензии
2847;SELECT product_name FROM products ORDER BY product_price DESC LIMIT 1;ВЫБРАТЬ ПЕРВЫЕ 1 наименование ИЗ справочник.товары УПОРЯДОЧИТЬ ПО цена УБЫВ
2849;SELECT customer_email ,  customer_name FROM customers WHERE payment_method  =  'Visa';"ВЫБРАТЬ электроннаяпочта , наименование ИЗ справочник.клиенты ГДЕ способоплаты = ""Visa"""
2850;SELECT t1.customer_name ,  t1.customer_phone FROM customers AS t1 JOIN customer_addresses AS t2 ON t1.customer_id  =  t2.customer_id JOIN addresses AS t3 ON t2.address_id  =  t3.address_id WHERE t3.state_province_county  =  'California';"ВЫБРАТЬ t1.наименование , t1.телефон ИЗ справочник.клиенты КАК t1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.адресаклиентов КАК t2 ПО t1.ссылка = t2.клиент ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.адреса КАК t3 ПО t2.адрес = t3.ссылка ГДЕ t3.область = ""California"""
2852;SELECT customer_name ,  customer_phone ,  customer_email FROM Customers ORDER BY date_became_customer;ВЫБРАТЬ наименование , телефон , электроннаяпочта ИЗ справочник.клиенты УПОРЯДОЧИТЬ ПО датарегистрации
2853;SELECT customer_name FROM Customers ORDER BY date_became_customer LIMIT 5;ВЫБРАТЬ ПЕРВЫЕ 5 наименование ИЗ справочник.клиенты УПОРЯДОЧИТЬ ПО датарегистрации
2854;SELECT payment_method FROM Customers GROUP BY payment_method ORDER BY count(*) DESC LIMIT 1;ВЫБРАТЬ ПЕРВЫЕ 1 способоплаты ИЗ справочник.клиенты СГРУППИРОВАТЬ ПО способоплаты УПОРЯДОЧИТЬ ПО КОЛИЧЕСТВО(*) УБЫВ
2855;SELECT route_name FROM Delivery_Routes ORDER BY route_name;ВЫБРАТЬ наименование ИЗ справочник.маршрутыдоставки УПОРЯДОЧИТЬ ПО наименование
2856;SELECT t1.route_name FROM Delivery_Routes AS t1 JOIN Delivery_Route_Locations AS t2 ON t1.route_id  =  t2.route_id GROUP BY t1.route_id ORDER BY count(*) DESC LIMIT 1;ВЫБРАТЬ ПЕРВЫЕ 1 t1.наименование ИЗ справочник.маршрутыдоставки КАК t1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.точкимаршрута КАК t2 ПО t1.ссылка = t2.маршрут СГРУППИРОВАТЬ ПО t1.ссылка УПОРЯДОЧИТЬ ПО КОЛИЧЕСТВО(*) УБЫВ
2857;SELECT t2.state_province_county ,  count(*) FROM customer_addresses AS t1 JOIN addresses AS t2 ON t1.address_id  =  t2.address_id GROUP BY t2.state_province_county;ВЫБРАТЬ t2.область , КОЛИЧЕСТВО(*) ИЗ регистрсведений.адресаклиентов КАК t1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.адреса КАК t2 ПО t1.адрес = t2.ссылка СГРУППИРОВАТЬ ПО t2.область
2858;SELECT count(*) FROM authors;ВЫБРАТЬ КОЛИЧЕСТВО(*) ИЗ справочник.авторы
2859;SELECT count(*) FROM authors;ВЫБРАТЬ КОЛИЧЕСТВО(*) ИЗ справочник.авторы
2860;SELECT count(*) FROM inst;ВЫБРАТЬ КОЛИЧЕСТВО(*) ИЗ справочник.институты
2861;SELECT count(*) FROM inst;ВЫБРАТЬ КОЛИЧЕСТВО(*) ИЗ справочник.институты
2862;SELECT count(*) FROM papers;ВЫБРАТЬ КОЛИЧЕСТВО(*) ИЗ справочник.публикации
2863;SELECT count(*) FROM papers;ВЫБРАТЬ КОЛИЧЕСТВО(*) ИЗ справочник.публикации
2864;"SELECT t3.title FROM authors AS t1 JOIN authorship AS t2 ON t1.authid  =  t2.authid JOIN papers AS t3 ON t2.paperid  =  t3.paperid WHERE  t1.fname  =  ""Jeremy"" AND t1.lname  =  ""Gibbons""";"ВЫБРАТЬ t3.наименование ИЗ справочник.авторы КАК t1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.авторыпубликаций КАК t2 ПО t1.ссылка = t2.автор ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.публикации КАК t3 ПО t2.публикация = t3.ссылка ГДЕ t1.имя = ""Jeremy"" И t1.фамилия = ""Gibbons"""
2865;"SELECT t3.title FROM authors AS t1 JOIN authorship AS t2 ON t1.authid  =  t2.authid JOIN papers AS t3 ON t2.paperid  =  t3.paperid WHERE  t1.fname  =  ""Jeremy"" AND t1.lname  =  ""Gibbons""";"ВЫБРАТЬ t3.наименование ИЗ справочник.авторы КАК t1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.авторыпубликаций КАК t2 ПО t1.ссылка = t2.автор ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.публикации КАК t3 ПО t2.публикация = t3.ссылка ГДЕ t1.имя = ""Jeremy"" И t1.фамилия = ""Gibbons"""
2866;"SELECT t3.title FROM authors AS t1 JOIN authorship AS t2 ON t1.authid  =  t2.authid JOIN papers AS t3 ON t2.paperid  =  t3.paperid WHERE  t1.fname  =  ""Aaron"" AND t1.lname  =  ""Turon""";"ВЫБРАТЬ t3.наименование ИЗ справочник.авторы КАК t1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.авторыпубликаций КАК t2 ПО t1.ссылка = t2.автор ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.публикации КАК t3 ПО t2.публикация = t3.ссылка ГДЕ t1.имя = ""Aaron"" И t1.фамилия = ""Turon"""
2867;"SELECT t3.title FROM authors AS t1 JOIN authorship AS t2 ON t1.authid  =  t2.authid JOIN papers AS t3 ON t2.paperid  =  t3.paperid WHERE  t1.fname  =  ""Aaron"" AND t1.lname  =  ""Turon""";"ВЫБРАТЬ t3.наименование ИЗ справочник.авторы КАК t1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.авторыпубликаций КАК t2 ПО t1.ссылка = t2.автор ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.публикации КАК t3 ПО t2.публикация = t3.ссылка ГДЕ t1.имя = ""Aaron"" И t1.фамилия = ""Turon"""
2868;"SELECT count(*) FROM authors AS t1 JOIN authorship AS t2 ON t1.authid  =  t2.authid JOIN papers AS t3 ON t2.paperid  =  t3.paperid WHERE  t1.fname  =  ""Atsushi"" AND t1.lname  =  ""Ohori""";"ВЫБРАТЬ КОЛИЧЕСТВО(*) ИЗ справочник.авторы КАК t1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.авторыпубликаций КАК t2 ПО t1.ссылка = t2.автор ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.публикации КАК t3 ПО t2.публикация = t3.ссылка ГДЕ t1.имя = ""Atsushi"" И t1.фамилия = ""Ohori"""
2869;"SELECT count(*) FROM authors AS t1 JOIN authorship AS t2 ON t1.authid  =  t2.authid JOIN papers AS t3 ON t2.paperid  =  t3.paperid WHERE  t1.fname  =  ""Atsushi"" AND t1.lname  =  ""Ohori""";"ВЫБРАТЬ КОЛИЧЕСТВО(*) ИЗ справочник.авторы КАК t1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.авторыпубликаций КАК t2 ПО t1.ссылка = t2.автор ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.публикации КАК t3 ПО t2.публикация = t3.ссылка ГДЕ t1.имя = ""Atsushi"" И t1.фамилия = ""Ohori"""
2870;"SELECT DISTINCT t3.name FROM authors AS t1 JOIN authorship AS t2 ON t1.authid  =  t2.authid JOIN inst AS t3 ON t2.instid  =  t3.instid WHERE t1.fname  =  ""Matthias"" AND t1.lname  =  ""Blume""";"ВЫБРАТЬ РАЗЛИЧНЫЕ t3.наименование ИЗ справочник.авторы КАК t1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.авторыпубликаций КАК t2 ПО t1.ссылка = t2.автор ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.институты КАК t3 ПО t2.институт = t3.ссылка ГДЕ t1.имя = ""Matthias"" И t1.фамилия = ""Blume"""
2871;"SELECT DISTINCT t3.name FROM authors AS t1 JOIN authorship AS t2 ON t1.authid  =  t2.authid JOIN inst AS t3 ON t2.instid  =  t3.instid WHERE t1.fname  =  ""Matthias"" AND t1.lname  =  ""Blume""";"ВЫБРАТЬ РАЗЛИЧНЫЕ t3.наименование ИЗ справочник.авторы КАК t1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.авторыпубликаций КАК t2 ПО t1.ссылка = t2.автор ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.институты КАК t3 ПО t2.институт = t3.ссылка ГДЕ t1.имя = ""Matthias"" И t1.фамилия = ""Blume"""
